Source Address,Source Port,Port Name,Destination Address,Destination Port,Port Name,VPC Name
10.199.153.39,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.178,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.218.193.118,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.121,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.154,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.94,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.17,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.161.6.25,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.116,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.31,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.119,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.162.112,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.210,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.66.165,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.99.52,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.66.151,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.190,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.99.57,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.37,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.243.118,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.16.41.154,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.147,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.180,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.147,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.127,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.130,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.108,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.126,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.21,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.131.125,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.215,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.158,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.191,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.19.149,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.251,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.47,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.83,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.113,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.138,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.60,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.51.134,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.182,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.202,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.198,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.178,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.47,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.19.117,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.210.173,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.133,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.194,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.67.140,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.173,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.24.121.139,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.159.57.2,161.0,SNMP,10.249.0.27,57701.0,unkown,['10.0.0.0/8']
192.168.67.130,nan,unkown,10.249.0.23,nan,unkown,['10.0.0.0/8']
10.70.28.159,62609.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.135.247,51948.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.85,60383.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.16.191,57001.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.150.49,55047.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.27.60,56787.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.132.94,51319.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.29.180,61162.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.137.71,62522.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.29.110,61686.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.129.69,52318.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.208.253.151,50916.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.207.176.226,53294.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.22.57,53074.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.50.38,53965.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.143.157,65028.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.161.140.20,62621.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.17.8,60829.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.21.236,52057.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.208.128.117,57305.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.129.55,62997.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.139.192.127,51662.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.118.89,49369.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.135.137,50273.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.49.151,50559.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.143.42,56237.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.20.8.180,50176.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.130.138,53373.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.40.74,60826.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.12.179,59931.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.74.67.139,64311.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.25.42,55586.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.128.152,65318.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.14.20,56511.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.17.86,62702.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.143.238,50268.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.144.201,52363.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.134.31,63290.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.23.10,61647.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.141.3,60673.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.19.36,49193.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.164.36.16,63586.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.132.252,61695.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.221.64.236,51873.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.129.27,63239.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.148.37,50093.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.136.46,49797.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.133.192,49321.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.118.156,50159.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.132.138,63797.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.208.200.113,55977.0,unkown,10.249.0.23,443.0,HTTP protocol over TLS/SSL,['10.0.0.0/8']
10.70.128.95,58817.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.18.184,51440.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.208.72.190,53108.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.200.184.138,53472.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.0.96.165,64766.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.135.221,53395.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.159.53.166,53763.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.5.97,53189.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.141.57.199,54500.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.13.231,56415.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.141.161.171,51157.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.208.72.199,52314.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.10.218,61858.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.16.174,50469.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.3.220,58134.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.138.151,58318.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.16,55001.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.144.225,60738.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.208.64.171,50932.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.144.165,49845.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.129.45,61420.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.26,49238.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.147.147,60514.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.221.64.166,61048.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.148.15,62344.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.159.53.175,62115.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.142.140,61452.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.136.233,62304.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.155.62,51737.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.128.161,62877.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.145.88,58148.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.140.235,60516.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.142.146,54464.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.141.24,55486.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.129.23,57404.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.164.12.31,60143.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.201.200.149,56149.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.103,55676.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.88,59150.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.148.82,55224.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.21.35,52418.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.221.66.194,57026.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.114,52100.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.0.96.122,59208.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.15.25,53305.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.134.9,49979.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.153.48,51441.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.132.8,59916.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.7.59,63744.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.48,51632.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.116.32,60690.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.0.96.89,52471.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.26.123,61297.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.199.8.122,58114.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.155.127,53215.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.205.208.231,51643.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.53.88,63620.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.14.157,56205.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.164.50.22,50823.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.149.5,52571.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.132.208,62039.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.152.138,56017.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.207.176.180,65489.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.119.230,64296.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.28.129,54369.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.23.153,65260.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.19.235,63112.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.10.190,64112.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.199.144.200,60420.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.159.50.28,60689.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.18.108,49353.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.129.0,59523.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.128.249,55990.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.137.56,65016.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.24.173,54242.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.138.233,55216.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.205.208.203,58337.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.44.42,65427.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.74.57.195,64410.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.198.177.37,52671.0,unkown,10.249.0.23,443.0,HTTP protocol over TLS/SSL,['10.0.0.0/8']
10.69.128.151,53880.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.20.162,62423.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.155.156,65235.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.207.64.144,61646.0,unkown,10.249.0.23,443.0,HTTP protocol over TLS/SSL,['10.0.0.0/8']
10.69.128.34,62108.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.20.177,55556.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.24.182,63386.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.136.193,59962.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.135.98,52819.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.21.33,49410.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.20.214,51903.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.134.60,50924.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.210.152.176,61443.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.0.96.43,61644.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.74.67.75,59240.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.0.52,51340.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.148.61,58986.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.155.107,64661.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.138.159,64328.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.130.144,62706.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.21.235,54364.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.152.120,58876.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.140.241,52928.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.198.177.52,51819.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.56.63,57982.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.30.60,52936.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.29.164,64381.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.205.205.28,57684.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.16.16,52862.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.138.222,53478.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.198.232.127,50744.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.159.51.246,56588.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.102,54986.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.21.116.218,56530.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.159.51.204,50821.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.211.37.125,53877.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.138.166,54645.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.29.43,52366.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.25.120,63985.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.26.239,64146.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.15.252,51000.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.130.253,62584.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.16.210,63739.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.43.132,55980.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.138.200,51721.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.161.140.42,49468.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.17.131,57222.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.20.104,56409.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.70.24.229,53538.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.69.128.153,60581.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.159.52.161,62253.0,unkown,10.249.0.23,80.0,World Wide Web HTTP,['10.0.0.0/8']
10.198.96.254,161.0,SNMP,10.249.0.27,54156.0,unkown,['10.0.0.0/8']
10.158.56.14,161.0,SNMP,10.249.0.27,54158.0,unkown,['10.0.0.0/8']
10.158.56.11,161.0,SNMP,10.249.0.27,54157.0,unkown,['10.0.0.0/8']
10.162.12.17,161.0,SNMP,10.249.0.27,49565.0,unkown,['10.0.0.0/8']
10.159.57.8,161.0,SNMP,10.249.0.27,55064.0,unkown,['10.0.0.0/8']
10.141.57.249,161.0,SNMP,10.249.0.27,54159.0,unkown,['10.0.0.0/8']
10.162.11.115,161.0,SNMP,10.249.0.27,49559.0,unkown,['10.0.0.0/8']
10.159.57.5,161.0,SNMP,10.249.0.27,55063.0,unkown,['10.0.0.0/8']
10.21.149.254,161.0,SNMP,10.249.0.27,55061.0,unkown,['10.0.0.0/8']
10.158.56.13,161.0,SNMP,10.249.0.27,55063.0,unkown,['10.0.0.0/8']
10.159.57.3,161.0,SNMP,10.249.0.27,54157.0,unkown,['10.0.0.0/8']
10.162.12.11,161.0,SNMP,10.249.0.27,49566.0,unkown,['10.0.0.0/8']
10.162.12.13,161.0,SNMP,10.249.0.27,54154.0,unkown,['10.0.0.0/8']
10.164.71.16,161.0,SNMP,10.249.0.27,55060.0,unkown,['10.0.0.0/8']
10.158.56.10,161.0,SNMP,10.249.0.27,55062.0,unkown,['10.0.0.0/8']
10.162.11.114,161.0,SNMP,10.249.0.27,49564.0,unkown,['10.0.0.0/8']
10.162.11.117,161.0,SNMP,10.249.0.27,49565.0,unkown,['10.0.0.0/8']
10.208.64.250,161.0,SNMP,10.249.0.27,49568.0,unkown,['10.0.0.0/8']
10.141.57.252,161.0,SNMP,10.249.0.27,55063.0,unkown,['10.0.0.0/8']
10.198.96.253,161.0,SNMP,10.249.0.27,55064.0,unkown,['10.0.0.0/8']
10.158.56.12,161.0,SNMP,10.249.0.27,49567.0,unkown,['10.0.0.0/8']
10.141.41.246,161.0,SNMP,10.249.0.27,55061.0,unkown,['10.0.0.0/8']
10.141.129.122,161.0,SNMP,10.249.0.27,49567.0,unkown,['10.0.0.0/8']
10.141.201.251,161.0,SNMP,10.249.0.27,54158.0,unkown,['10.0.0.0/8']
10.74.67.248,161.0,SNMP,10.249.0.27,49570.0,unkown,['10.0.0.0/8']
10.205.240.254,161.0,SNMP,10.249.0.27,54154.0,unkown,['10.0.0.0/8']
10.162.11.83,161.0,SNMP,10.249.0.27,49576.0,unkown,['10.0.0.0/8']
10.74.67.247,161.0,SNMP,10.249.0.27,55060.0,unkown,['10.0.0.0/8']
10.162.11.222,161.0,SNMP,10.249.0.27,55061.0,unkown,['10.0.0.0/8']
10.21.146.254,161.0,SNMP,10.249.0.27,55063.0,unkown,['10.0.0.0/8']
10.162.12.7,161.0,SNMP,10.249.0.27,54158.0,unkown,['10.0.0.0/8']
10.164.69.7,161.0,SNMP,10.249.0.27,49568.0,unkown,['10.0.0.0/8']
10.141.41.252,161.0,SNMP,10.249.0.27,49576.0,unkown,['10.0.0.0/8']
